cidade,semana,temp_max,temp_media,temp_min,vento_medio,vento_max,umidade,chuva,ano,mes
João Pessoa,2018-10-07,31.8,28.40952380952381,25.1,2.585714285714286,3.6,68.0952380952381,0,2018,10
João Pessoa,2018-10-14,32.2,28.761904761904763,25.5,1.661904761904762,3,68.52380952380952,0.7,2018,10
João Pessoa,2018-10-21,32.8,29.00952380952381,23.7,2.1333333333333333,3.3,68.28571428571429,0.4,2018,10
João Pessoa,2018-10-28,32.4,29.057142857142857,25.1,2.3,3.3,69.95238095238095,1.8,2018,10
João Pessoa,2018-11-04,32.8,29.01904761904762,25.7,2.438095238095238,3.8,67.80952380952381,1.2,2018,11
João Pessoa,2018-11-11,32.8,29.295238095238094,25.3,2.3285714285714287,3.3,68.14285714285714,1.5,2018,11
João Pessoa,2018-11-18,32.6,29.238095238095237,24.5,2.7142857142857144,4.1,71.38095238095238,7.7,2018,11
João Pessoa,2018-11-25,32.6,28.847619047619048,24.7,2.433333333333333,3.3,75.33333333333333,5.6,2018,11
João Pessoa,2018-12-02,33,29.547619047619047,23.9,1.8523809523809525,3.3,72.23809523809524,6.6,2018,12
João Pessoa,2018-12-09,32.8,28.98095238095238,23.9,2.438095238095238,3.6,71.71428571428571,23.9,2018,12
João Pessoa,2018-12-16,32.8,29.16190476190476,24.3,2.2095238095238097,3,69.57142857142857,25.3,2018,12
João Pessoa,2018-12-23,33,29.447619047619046,22.3,2.1095238095238096,3,67.42857142857143,0.4,2018,12
João Pessoa,2018-12-30,33.2,29.463157894736842,25.1,2.5095238095238095,3.3,70.04761904761905,6.6000000000000005,2018,12
João Pessoa,2019-01-06,32.8,29.344444444444445,23.5,2.6857142857142855,4.3,68.76190476190476,7,2019,1
João Pessoa,2019-01-13,32.8,28.83,23.3,2.3333333333333335,3.3,73.80952380952381,6.2,2019,1
João Pessoa,2019-01-20,32.8,29.3,23.5,2.3476190476190477,3.3,69.28571428571429,6,2019,1
João Pessoa,2019-01-27,32.4,29.047619047619047,23.3,2.1904761904761907,3.6,73.57142857142857,48.4,2019,1
João Pessoa,2019-02-03,32.8,28.876190476190477,23.9,2.195238095238095,3.3,78.38095238095238,71,2019,2
João Pessoa,2019-02-10,32,28.266666666666666,23.1,2.2523809523809524,5.8,80.42857142857143,138.3,2019,2
João Pessoa,2019-02-17,32.8,29.504761904761903,23.1,1.6047619047619048,2.6,76.95238095238095,3.5999999999999996,2019,2
João Pessoa,2019-02-24,32.4,29.695238095238096,23.3,2.0285714285714285,3.3,75,19.400000000000002,2019,2
João Pessoa,2019-03-03,32.8,28.904761904761905,23.1,2.2666666666666666,3.6,76.38095238095238,40.6,2019,3
João Pessoa,2019-03-10,33.3,29.914285714285715,23.1,2.3380952380952382,3.3,74,13.1,2019,3
João Pessoa,2019-03-17,33.9,29.580952380952382,23.3,1.1904761904761905,3.3,79.04761904761905,51,2019,3
João Pessoa,2019-03-24,32.8,28.304761904761904,23.4,1.2333333333333334,3,82.95238095238095,114.9,2019,3
João Pessoa,2019-03-31,32.6,28.533333333333335,22.9,1.7428571428571429,3.3,82.57142857142857,69,2019,3
João Pessoa,2019-04-07,33,29.16190476190476,22.9,2.0761904761904764,3.3,77.76190476190476,43.1,2019,4
João Pessoa,2019-04-14,33,29.247619047619047,21.4,2.323809523809524,3.3,76.23809523809524,14.600000000000001,2019,4
João Pessoa,2019-04-21,32.8,28.771428571428572,22.7,2.295238095238095,4,80.28571428571429,51.400000000000006,2019,4
João Pessoa,2019-04-28,32.8,29.60952380952381,22.7,2.119047619047619,3.3,73.47619047619048,12.7,2019,4
João Pessoa,2019-05-05,32.2,28.419047619047618,22.9,2.0476190476190474,4.3,79.47619047619048,74.2,2019,5
João Pessoa,2019-05-12,32.8,29.542857142857144,22.1,1.6523809523809523,3.3,73.04761904761905,3.7,2019,5
João Pessoa,2019-05-19,32.6,29.123809523809523,22.7,2.0761904761904764,3.3,75.9047619047619,60,2019,5
João Pessoa,2019-05-26,32,28.095238095238095,21.6,1.861904761904762,3.6,79.85,78.10000000000001,2019,5
João Pessoa,2019-06-02,31.8,28.65714285714286,20.6,2.4238095238095236,4.3,69.61904761904762,1.4,2019,6
João Pessoa,2019-06-09,31.2,26.56,21,1.2133333333333334,3.3,84.6,398.8,2019,6
João Pessoa,2019-06-16,30.2,25.271428571428572,19.8,1.1714285714285715,3.3,89.5,204.39999999999998,2019,6
João Pessoa,2019-06-23,31,26.93,19.8,1.99,3.3,77.75,43.2,2019,6
João Pessoa,2019-06-30,31.2,27.457142857142856,20.6,1.2,3,77.76190476190476,51.6,2019,6
João Pessoa,2019-07-07,30.8,27.4,20,1.6,3.3,75.76190476190476,37.5,2019,7
João Pessoa,2019-07-14,30.4,26.495238095238093,19,2.1142857142857143,3.6,78.38095238095238,61.6,2019,7
João Pessoa,2019-07-21,29.8,25.34285714285714,20,1.5714285714285714,3.3,87.33333333333333,147,2019,7
João Pessoa,2019-07-28,30.2,26.276190476190475,19.6,1.8523809523809525,3.3,81.14285714285714,76.39999999999999,2019,7
João Pessoa,2019-08-04,30.4,27.238095238095237,20,2.4285714285714284,3.3,79.47619047619048,8.4,2019,8
João Pessoa,2019-08-11,30.2,26.447619047619046,19.2,1.9142857142857141,3.3,79.38095238095238,27.8,2019,8
João Pessoa,2019-08-18,30,26.65714285714286,19.4,2.1904761904761907,3.3,77.57142857142857,12,2019,8
João Pessoa,2019-08-25,30.4,26.704761904761906,19,2.1333333333333333,4.3,75.71428571428571,17,2019,8
João Pessoa,2019-09-01,30.4,26.83,20,2.07,3.6,79.94736842105263,26.7,2019,9
João Pessoa,2019-09-08,30.6,27.257142857142856,20.8,2.3333333333333335,3.6,75.47619047619048,10.700000000000001,2019,9
João Pessoa,2019-09-15,31.2,27.37142857142857,20.2,2.019047619047619,3.3,75.0952380952381,20.6,2019,9
João Pessoa,2019-09-22,31,27.53333333333333,21,2.280952380952381,4,73.05,4.6,2019,9
João Pessoa,2019-09-29,31.4,28.247619047619047,22.3,2.0047619047619047,3.1,69.9047619047619,0,2019,9
João Pessoa,2019-10-06,31.2,28.228571428571428,21.8,2.4952380952380953,4.1,69.80952380952381,3.5999999999999996,2019,10
João Pessoa,2019-10-13,31.6,27.31578947368421,21,2.3526315789473684,4.6,76.84210526315789,22.599999999999998,2019,10
João Pessoa,2019-10-20,32.4,28.676190476190477,20,2.0095238095238095,3.1,70.57142857142857,1.6,2019,10
João Pessoa,2019-10-27,31.8,28.62857142857143,21.8,2.3333333333333335,3.6,69.19047619047619,1.6,2019,10
João Pessoa,2019-11-03,32.6,28.98095238095238,23.7,2.0142857142857142,3.1,69.47619047619048,0,2019,11
João Pessoa,2019-11-10,33,29.066666666666666,22.5,2.0285714285714285,3.6,68.23809523809524,0,2019,11
João Pessoa,2019-11-17,34.3,29.104761904761904,23.3,2.5047619047619047,3.1,66.66666666666667,0,2019,11
João Pessoa,2019-11-24,32.4,29.276190476190475,21.8,1.5142857142857142,3.1,69.80952380952381,0,2019,11
João Pessoa,2019-12-01,32.8,29.69,21.4,1.48,3.1,69.25,0,2019,12
João Pessoa,2019-12-08,33,29.409523809523808,21.6,1.7571428571428571,3.1,67.57142857142857,10.399999999999999,2019,12
João Pessoa,2019-12-15,32.8,29.314285714285713,22.5,2.3142857142857145,3.6,69.0952380952381,3.5,2019,12
João Pessoa,2019-12-22,32.8,29.476190476190474,23.7,2.2333333333333334,3.6,74.85714285714286,1.2,2019,12
João Pessoa,2019-12-29,32.4,28.5625,21.8,1.6235294117647059,3.1,80.82352941176471,9.5,2019,12
João Pessoa,2020-01-05,33.2,29,22.6,1.75,3.1,80.5,3.0999999999999996,2020,1
João Pessoa,2020-01-12,33.2,29.15,21.8,1.7272727272727273,2.6,75.08333333333333,3,2020,1
João Pessoa,2020-01-19,33,28.816666666666666,22.6,1.7416666666666667,3.1,79.83333333333333,17.6,2020,1
João Pessoa,2020-01-26,33.8,28.607692307692307,21.2,1.3461538461538463,2.6,79.84615384615384,20.2,2020,1
João Pessoa,2020-02-02,33.4,29.914285714285715,21.8,1.3380952380952382,3.1,73.57142857142857,19.1,2020,2
João Pessoa,2020-02-09,34.1,29.82857142857143,21,1.6904761904761905,3.1,73.28571428571429,52,2020,2
João Pessoa,2020-02-16,33.3,29.714285714285715,20.8,1.723809523809524,3.1,74.66666666666667,37.7,2020,2
João Pessoa,2020-02-23,33.9,30.523809523809526,22.1,1.561904761904762,3.1,71.52380952380952,15.2,2020,2
João Pessoa,2020-03-01,33.4,30.276190476190475,21.4,1,2.1,73.9047619047619,9.6,2020,3
João Pessoa,2020-03-08,34.1,29.73,20.8,1.15,3.1,73.95,76.8,2020,3
João Pessoa,2020-03-15,33,29.46,20,0.765,2.6,76,21.4,2020,3
João Pessoa,2020-03-22,34.1,29.79047619047619,19.8,0.8857142857142857,2.1,75.42857142857143,33.6,2020,3
João Pessoa,2020-03-29,33,28.74,20.2,1.305,3.1,82.25,145.8,2020,3
João Pessoa,2020-04-05,33.9,30.305263157894736,21.4,1.4842105263157894,2.6,73.6842105263158,4.3999999999999995,2020,4
João Pessoa,2020-04-12,33.5,29.226315789473684,20.8,1.1631578947368422,2.6,78.63157894736842,23.4,2020,4
João Pessoa,2020-04-19,32,27.575,19,1.0125,2.1,85.0625,71,2020,4
João Pessoa,2020-04-26,33,27.046153846153846,19.8,0.5076923076923077,2.6,88.07692307692308,90.4,2020,4
João Pessoa,2020-05-03,33.3,28.614285714285714,19,1.3214285714285714,2.6,77.5,75.4,2020,5
João Pessoa,2020-05-10,32.4,27.214285714285715,19,0.9785714285714285,2.6,84.35714285714286,178.4,2020,5
João Pessoa,2020-05-17,32.6,27.271428571428572,19.2,0.9785714285714285,2.6,89.07142857142857,185.79999999999998,2020,5
João Pessoa,2020-05-24,32,26.5,19,0.6230769230769231,2.1,90.21428571428571,76.7,2020,5
João Pessoa,2020-05-31,32,27.47692307692308,19.2,0.5416666666666666,1.5,84.15384615384616,42.1,2020,5
João Pessoa,2020-06-07,31.6,25.957142857142856,18.8,0.6928571428571428,2.1,88.64285714285714,89.5,2020,6
João Pessoa,2020-06-14,31.8,25.34285714285714,18,0.55,3.1,88,178.20000000000002,2020,6
João Pessoa,2020-06-21,31.6,26.571428571428573,19,1.5357142857142858,3.1,76.28571428571429,41.599999999999994,2020,6
João Pessoa,2020-06-28,31.2,25.228571428571428,18,0.7214285714285714,2.6,88.28571428571429,65.3,2020,6
João Pessoa,2020-07-05,31,25.34285714285714,17.2,0.7571428571428571,2.1,87.35714285714286,95.6,2020,7
João Pessoa,2020-07-12,30.6,25.257142857142856,20.6,0.7214285714285714,2.1,85.78571428571429,99.4,2020,7
João Pessoa,2020-07-19,30.2,25.615384615384613,20.8,1.7307692307692308,5.1,78.76923076923077,27.5,2020,7
João Pessoa,2020-07-26,38.2,25.128571428571426,20.8,1.792857142857143,5.1,82.85714285714286,33.6,2020,7
João Pessoa,2020-08-02,29.8,25.3,21,1.8,3.1,76.5,17.9,2020,8
João Pessoa,2020-08-09,30,26.042857142857144,20.2,1.6923076923076923,3.1,76.64285714285714,8.799999999999999,2020,8
João Pessoa,2020-08-16,31,26.476923076923075,20.6,1.2153846153846155,2.1,76,18,2020,8
João Pessoa,2020-08-23,30.8,26.415384615384614,20,1.4461538461538461,3.1,73.6923076923077,0,2020,8
João Pessoa,2020-08-30,30,26.02857142857143,20.2,1.5714285714285714,3.1,77,22.1,2020,8
João Pessoa,2020-09-06,30.8,26.92857142857143,20.2,2.1285714285714286,3.1,70.92857142857143,3.4000000000000004,2020,9
João Pessoa,2020-09-13,30.8,26.714285714285715,15,1.9428571428571428,3.1,73.42857142857143,4.4,2020,9
João Pessoa,2020-09-20,31.4,27.485714285714284,22.7,2.107142857142857,3.1,70.07142857142857,0.8,2020,9
João Pessoa,2020-09-27,32,27.557142857142857,21.6,2.05,3.1,71.57142857142857,2,2020,9
João Pessoa,2020-10-04,31.8,27.415384615384614,22.5,1.2,3.1,77.46153846153847,11,2020,10
João Pessoa,2020-10-11,32,28.271428571428572,22.9,1.54,2.6,70.33333333333333,0,2020,10
João Pessoa,2020-10-18,31.6,27.314285714285713,22.9,1.9785714285714286,3.1,77.14285714285714,23.900000000000002,2020,10
João Pessoa,2020-10-25,32,28.083333333333332,24.9,0.9307692307692308,2.1,74.38461538461539,0,2020,10
João Pessoa,2020-11-01,32.8,28.491666666666667,23.9,1.123076923076923,2.6,73.61538461538461,1.2,2020,11
João Pessoa,2020-11-08,32.2,28.046153846153846,22.3,2.1083333333333334,3.1,75.46153846153847,16,2020,11
João Pessoa,2020-11-15,32.6,28.984615384615385,24.1,1.0076923076923077,2.1,72.84615384615384,1.4,2020,11
João Pessoa,2020-11-22,32.6,28.214285714285715,21.8,1.542857142857143,3.1,71.35714285714286,10.6,2020,11
João Pessoa,2020-11-29,32.6,28.984615384615385,24.1,1.5307692307692309,2.6,70.15384615384616,0.4,2020,11
João Pessoa,2020-12-06,32.4,28.357142857142858,22.7,1.8571428571428572,3.1,71.14285714285714,0.4,2020,12
João Pessoa,2020-12-13,32.4,28.685714285714287,23.9,1.5285714285714287,3.1,71.85714285714286,8,2020,12
João Pessoa,2020-12-20,32.4,28.78333333333333,24.9,1.853846153846154,3.1,67.3076923076923,1.5999999999999999,2020,12
João Pessoa,2020-12-27,32.6,28.433333333333334,22.7,1.7181818181818183,3.1,70.58333333333333,6.4,2020,12
João Pessoa,2021-01-03,32.8,28.928571428571427,23.9,1.2076923076923076,3.1,69.35714285714286,0,2021,1
João Pessoa,2021-01-10,32.6,28.757142857142856,23.9,1.4214285714285715,3.1,70.21428571428571,4.8,2021,1
João Pessoa,2021-01-17,32.2,28.242857142857144,22.8,1.5,3.1,72.78571428571429,10.6,2021,1
João Pessoa,2021-01-24,32.4,28.599999999999998,22.3,1.3,2.6,70.63636363636364,4.8,2021,1
João Pessoa,2021-01-31,32.8,29.06153846153846,22.9,1.323076923076923,2.6,70.3076923076923,0.1,2021,1
João Pessoa,2021-02-07,33,28.37142857142857,22.1,1.2714285714285714,2.1,74.35714285714286,129.20000000000002,2021,2
João Pessoa,2021-02-14,32.8,29.32857142857143,22.5,1.4857142857142858,3.1,71.78571428571429,3.6,2021,2
João Pessoa,2021-02-21,32.6,27.857142857142858,20.2,1.1071428571428572,1.5,79.28571428571429,160.8,2021,2
João Pessoa,2021-02-28,32,27.576923076923077,22.3,1.0153846153846153,2.6,83.07692307692308,27.5,2021,2
João Pessoa,2021-03-07,32.6,29.123076923076923,22.3,1.1307692307692307,2.1,73.07692307692308,0,2021,3
João Pessoa,2021-03-14,32.8,28.15714285714286,20.6,0.9,2.1,73.85714285714286,33.4,2021,3
João Pessoa,2021-03-21,32,27.7,21.2,0.75,1.5,78.75,10.6,2021,3
Patos,2009-12-27,33.5,24.733333333333334,17.5,0.7,1.3,86.66666666666667,76.2,2009,12
Patos,2010-01-03,35.5,26.914285714285715,19.4,2.664285714285714,5,73.21428571428571,16.3,2010,1
Patos,2010-01-10,36.3,27.564285714285713,20.1,2.7285714285714286,4.6,69.07142857142857,0.1,2010,1
Patos,2010-01-17,34.1,26.228571428571428,18.1,3.0285714285714285,5,77.07142857142857,31.799999999999997,2010,1
Patos,2010-01-24,35.9,27.935714285714287,19.2,3.3785714285714286,6.6,67.57142857142857,5.6,2010,1
Patos,2010-01-31,37,29.142857142857142,20.3,4.642857142857142,6.3,61,0,2010,1
Patos,2010-02-07,36.8,27.807142857142857,19,2.857142857142857,5.1,68.64285714285714,25.1,2010,2
Patos,2010-02-14,37.3,27.821428571428573,20.1,3.4,6.6,69.57142857142857,2.2,2010,2
Patos,2010-02-21,37.7,28.55,19.4,2.557142857142857,5.1,67.28571428571429,2.1,2010,2
Patos,2010-02-28,38.3,29.985714285714284,20.1,2.4214285714285713,4.6,57.857142857142854,0,2010,2
Patos,2010-03-07,39.6,30.607142857142858,20.8,3.1285714285714286,6.1,56.714285714285715,0,2010,3
Patos,2010-03-14,38.4,28.77857142857143,20.1,3.9428571428571426,6.6,64.28571428571429,40.3,2010,3
Patos,2010-03-21,35.8,27.242857142857144,19,1.8571428571428572,4.5,75.42857142857143,39.5,2010,3
Patos,2010-03-28,35.6,27.557142857142857,20,2.664285714285714,4.6,77.57142857142857,28.7,2010,3
Patos,2010-04-04,36.1,27.457142857142856,20.1,1.6071428571428572,3.3,77.64285714285714,6.1,2010,4
Patos,2010-04-11,36,27.87142857142857,19.7,2.9571428571428573,6.3,73.64285714285714,24.4,2010,4
Patos,2010-04-18,35.7,28.207142857142856,20.2,2.6714285714285713,6.1,69.92857142857143,12.6,2010,4
Patos,2010-04-25,36.5,28.6,18.5,2.5714285714285716,5.5,64.35714285714286,0,2010,4
Patos,2010-05-02,36.3,28.464285714285715,19.2,2.6285714285714286,4.3,65.21428571428571,3,2010,5
Patos,2010-05-09,37.8,28.214285714285715,18.5,2.257142857142857,4.6,65.71428571428571,3.4,2010,5
Patos,2010-05-16,37.5,28.814285714285713,18.5,3.2714285714285714,5.8,58.142857142857146,0,2010,5
Patos,2010-05-23,37.7,29.507142857142856,19.7,3.1928571428571426,5.6,59.357142857142854,2.6,2010,5
Patos,2010-05-30,37.1,27.942857142857143,18.1,2.1142857142857143,4.1,67.85714285714286,13.2,2010,5
Patos,2010-06-06,35.6,27.535714285714285,19.1,3.342857142857143,5.6,60.5,0,2010,6
Patos,2010-06-13,32.6,26.22142857142857,19.1,2.8857142857142857,5,73.07142857142857,28.200000000000003,2010,6
Patos,2010-06-20,33.4,25.65,18.9,2.1357142857142857,4.8,70.5,9,2010,6
Patos,2010-06-27,34.4,25.542857142857144,19.3,2.7357142857142858,5.1,67.71428571428571,2.9000000000000004,2010,6
Patos,2010-07-04,33.7,26.114285714285714,19.6,3.1357142857142857,5.7,64.92857142857143,0.5,2010,7
Patos,2010-07-11,34.7,26.585714285714285,20.1,3.6285714285714286,5.8,66.64285714285714,0.8,2010,7
Patos,2010-07-18,34.7,26.27857142857143,18.1,3.5142857142857142,6.6,62.357142857142854,0,2010,7
Patos,2010-07-25,33.4,26.035714285714285,18.4,4.2,5.5,60.357142857142854,0,2010,7
Patos,2010-08-01,35.9,28.39047619047619,18.4,4.080952380952381,6.6,53.76190476190476,0,2010,8
Patos,2010-08-08,34.2,27.866666666666667,17.3,4.557142857142857,7.5,52.333333333333336,0.4,2010,8
Patos,2010-08-15,36.1,28.585714285714285,18.3,4.004761904761905,6,49.95238095238095,0,2010,8
Patos,2010-08-22,35.6,28.733333333333334,18.1,4.5285714285714285,6.6,53.476190476190474,0,2010,8
Patos,2010-08-29,35.7,28.666666666666668,18,5.095238095238095,7,50.95238095238095,0,2010,8
Patos,2010-09-05,36.3,28.761904761904763,20.1,4.419047619047619,6.6,51.714285714285715,0,2010,9
Patos,2010-09-12,35.4,28.92857142857143,18.3,4.8238095238095235,7.6,52.095238095238095,0,2010,9
Patos,2010-09-19,35.4,29.51904761904762,19.2,5.171428571428572,8.5,47.666666666666664,0,2010,9
Patos,2010-09-26,38.6,30.714285714285715,19.7,4.809523809523809,7.5,48.76190476190476,0,2010,9
Patos,2010-10-03,38,31.523809523809526,20.7,4.085714285714285,7.3,44,0,2010,10
Patos,2010-10-10,37.3,31.01904761904762,20.1,5.185714285714286,7.1,46.38095238095238,0,2010,10
Patos,2010-10-17,38.3,29.99047619047619,18.6,3.433333333333333,7.3,58.285714285714285,31.1,2010,10
Patos,2010-10-24,35.6,29.15714285714286,20.3,2.4857142857142858,4.6,63.38095238095238,37.5,2010,10
Patos,2010-10-31,37,30.414285714285715,19.9,4.014285714285714,8.3,50.095238095238095,0,2010,10
Patos,2010-11-07,38.1,30.633333333333333,20.1,4.914285714285715,7.6,49.19047619047619,0,2010,11
Patos,2010-11-14,38.3,31.385714285714286,20.5,4.076190476190476,7.1,48.142857142857146,0,2010,11
Patos,2010-11-21,38.2,31.36190476190476,21.4,3.719047619047619,7,48.80952380952381,0.5,2010,11
Patos,2010-11-28,37.7,31.276190476190475,20.9,4.542857142857143,7,48.142857142857146,0,2010,11
Patos,2010-12-05,37.6,29.023809523809522,20.3,2.738095238095238,5.3,66.14285714285714,32.4,2010,12
Patos,2010-12-12,34.6,27.938095238095237,20.1,2.7095238095238097,5.6,68.61904761904762,18.5,2010,12
Patos,2010-12-19,35.3,28.523809523809522,20,3.3,4.8,65.85714285714286,20.900000000000002,2010,12
Patos,2010-12-26,36.4,30.514285714285716,20,3.119047619047619,5.8,52.333333333333336,0.5,2010,12
Patos,2011-01-02,36.8,30.014285714285716,20,3.933333333333333,6.3,56.095238095238095,6.6,2011,1
Patos,2011-01-09,37.6,28.695238095238096,20.2,3,8.6,63.42857142857143,11.5,2011,1
Patos,2011-01-16,37.5,28.623809523809523,19.8,2.552380952380952,5,64.85714285714286,105.7,2011,1
Patos,2011-01-23,34.2,26.804761904761904,19.2,2.3857142857142857,4.3,76.23809523809524,98.3,2011,1
Patos,2011-01-30,33.9,28.447619047619046,20.1,2.6523809523809523,4.8,68.28571428571429,65.9,2011,1
Patos,2011-02-06,34.8,29.4,20.8,2.842857142857143,5.1,60.523809523809526,4.5,2011,2
Patos,2011-02-13,34.4,27.733333333333334,20.5,1.9714285714285713,4.1,73,52.800000000000004,2011,2
Patos,2011-02-20,34,27.38095238095238,19.5,2.1476190476190475,5.8,74.52380952380952,93.3,2011,2
Patos,2011-02-27,34,27.02857142857143,20.1,2.0952380952380953,6.3,77.47619047619048,71.2,2011,2
Patos,2011-03-06,33.5,27.52857142857143,15.2,2.1333333333333333,5,75.38095238095238,14.3,2011,3
Patos,2011-03-13,33.1,27.533333333333335,15.4,1.8285714285714285,3.1,73.52380952380952,40.1,2011,3
Patos,2011-03-20,35.8,28.752380952380953,16.8,2.1285714285714286,4.6,66.33333333333333,30.5,2011,3
Patos,2011-03-27,35,28.83809523809524,21.3,2.571428571428571,4.8,68.66666666666667,20.4,2011,3
Patos,2011-04-03,35.7,28.34285714285714,21.4,2.6142857142857143,4.5,69.47619047619048,2.2,2011,4
Patos,2011-04-10,35.3,28.476190476190474,20.9,2.3476190476190477,6.3,68.66666666666667,9,2011,4
Patos,2011-04-17,35.3,28.004761904761907,18.7,2.1714285714285713,4.8,68.85714285714286,62.8,2011,4
Patos,2011-04-24,34,27.704761904761906,18.7,1.680952380952381,2.6,74.14285714285714,38.699999999999996,2011,4
Patos,2011-05-01,32.5,26.214285714285715,18.3,2.1714285714285713,7,83.33333333333333,61.199999999999996,2011,5
Patos,2011-05-08,33.1,26.947619047619046,16.8,1.8476190476190477,4.3,73.23809523809524,3.4,2011,5
Patos,2011-05-15,32.6,27.02857142857143,18.1,1.980952380952381,4.9,74.38095238095238,48.8,2011,5
Patos,2011-05-22,32.5,27.590476190476192,17.7,3.0285714285714285,5.3,66.85714285714286,0.2,2011,5
Patos,2011-05-29,32.5,26.405882352941177,18.7,3.2823529411764705,5.6,69.23529411764706,1.4,2011,5
Patos,2011-06-05,34.7,26.09285714285714,17.1,2.4571428571428573,4,70,0,2011,6
Patos,2011-06-12,33.4,25.85,15.2,3.15,5,67.64285714285714,0.8,2011,6
Patos,2011-06-19,34,26.264285714285716,16,2.757142857142857,3.5,70.64285714285714,0.3,2011,6
Patos,2011-06-26,33.9,26.00625,17.5,2.81875,5.6,67.9375,6.3,2011,6
Patos,2011-07-03,33.7,27.142857142857142,17.1,2.9952380952380953,6,67.71428571428571,1.4000000000000001,2011,7
Patos,2011-07-10,33,26.01904761904762,14.7,2.8285714285714287,5,69,3.3,2011,7
Patos,2011-07-17,33.3,26.728571428571428,18.1,3.4,5.5,63.523809523809526,16.8,2011,7
Patos,2011-07-24,32.4,26.385714285714286,19.9,3.6476190476190475,5.5,63.04761904761905,0,2011,7
Patos,2011-07-31,34,27.395238095238096,17.1,3.695238095238095,6.5,62.76190476190476,9.2,2011,7
Patos,2011-08-07,36.2,28.36190476190476,18.7,3.576190476190476,5.5,54.95238095238095,0,2011,8
Patos,2011-08-14,34.5,27.923809523809524,19.7,4.038095238095238,6.1,54.523809523809526,0,2011,8
Patos,2011-08-21,34.5,27.542857142857144,20.3,4.447619047619048,7.5,60.714285714285715,1.5999999999999999,2011,8
Patos,2011-08-28,35.2,27.73888888888889,20.5,4.9944444444444445,7.3,57.55555555555556,0,2011,8
Patos,2011-09-04,34.5,26.4,20.1,5.135714285714285,7.1,56.5,0,2011,9
Patos,2011-09-11,35.3,27.3,20,5.171428571428572,6.8,55.857142857142854,0,2011,9
Patos,2011-09-18,35.6,26.792857142857144,19.5,5.2,6.6,56.42857142857143,0,2011,9
Patos,2011-09-25,37.3,28.406666666666666,20,5.173333333333333,8.6,55.86666666666667,0,2011,9
Patos,2011-10-02,36.4,29.81904761904762,19.3,5.338095238095238,8.3,48.476190476190474,0,2011,10
Patos,2011-10-09,37.3,30.51904761904762,19.7,4.271428571428571,8,52.95238095238095,0,2011,10
Patos,2011-10-16,36.5,29.585714285714285,19.3,3.433333333333333,6.3,61.285714285714285,13.6,2011,10
Patos,2011-10-23,37.1,30.557142857142857,18.1,4.871428571428571,7.5,48.666666666666664,0,2011,10
Patos,2011-10-30,37.6,30.061904761904763,18.3,3.6095238095238096,8.1,58.57142857142857,14.1,2011,10
Patos,2011-11-06,36.6,30.142857142857142,18.2,4.552380952380952,8.3,54.61904761904762,0.3,2011,11
Patos,2011-11-13,38.5,30.438095238095237,17.7,5.0095238095238095,8.3,54.476190476190474,1.2,2011,11
Patos,2011-11-20,37.5,30.69047619047619,16.2,4.942857142857143,8.1,52.04761904761905,0,2011,11
Patos,2011-11-27,37.3,30.771428571428572,17,4.776190476190476,9.6,51.76190476190476,0,2011,11
Patos,2011-12-04,38.8,31.057142857142857,17.7,4.59047619047619,7.3,47.095238095238095,0,2011,12
Patos,2011-12-11,37.2,30.914285714285715,20.6,4.109523809523809,8.6,49.61904761904762,0,2011,12
Patos,2011-12-18,37.6,30.85238095238095,NA,4.747619047619048,7.6,51.285714285714285,0,2011,12
Patos,2011-12-25,37.9,31.257142857142856,21.1,4.319047619047619,7.8,50.38095238095238,0,2011,12
Patos,2012-01-01,37.9,31.428571428571427,24.2,3.6999999999999997,5.5,50.23809523809524,0,2012,1
Patos,2012-01-08,37.1,31.004761904761907,24.2,5.314285714285714,8.6,53.285714285714285,0,2012,1
Patos,2012-01-15,36.3,30.090476190476192,24.7,4.104761904761904,7,56.857142857142854,4.3,2012,1
Patos,2012-01-22,37,28.20952380952381,20.5,3.6999999999999997,5.8,65.76190476190476,12.1,2012,1
Patos,2012-01-29,36.8,29.942857142857143,24.2,4.4714285714285715,7.6,53.04761904761905,4.3,2012,1
Patos,2012-02-05,38.9,30.666666666666668,25.1,4.333333333333333,7.1,51.714285714285715,1.2,2012,2
Patos,2012-02-12,36.8,29.52857142857143,21.3,3.461904761904762,7.3,57.57142857142857,0.2,2012,2
Patos,2012-02-19,35.3,27.985714285714288,22.2,2.7857142857142856,6.8,68.71428571428571,124.8,2012,2
Patos,2012-02-26,36.8,29.375,21.4,3.6714285714285713,6.3,57.38095238095238,20.2,2012,2
Patos,2012-03-04,36.2,30.447619047619046,22.1,4.195238095238095,8.1,53.333333333333336,0,2012,3
Patos,2012-03-11,37.5,29.876190476190477,22.6,3.571428571428571,6.6,58.04761904761905,6.2,2012,3
Patos,2012-03-18,36.8,30.366666666666667,22.3,3.676190476190476,6.6,56.666666666666664,8.3,2012,3
Patos,2012-03-25,37.6,30.761904761904763,22.3,3.3,6.1,54.61904761904762,0,2012,3
Patos,2012-04-01,38.3,30.97142857142857,22.3,3.395238095238095,7,56.333333333333336,3.1,2012,4
Patos,2012-04-08,37.3,30.890476190476193,22.2,3.276190476190476,6.5,53.42857142857143,11.2,2012,4
Patos,2012-04-15,38.2,31.4,21.4,2.92,5.6,53.80952380952381,0,2012,4
